eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename
0,1,0,0,1,13,2,6,14,79,2,4,6,11,0,2,0,0,cs10000929944185699864.csv
2,0,1,2,0,6,3,5,14,97,4,7,0,1,6,2,0,2,cs10899541597530012649.csv
2,1,0,2,0,5,2,5,14,57,4,1,4,11,4,1,2,0,cs11092476449568440233.csv
2,0,0,1,0,8,3,2,14,73,4,10,1,11,4,2,1,2,cs10987625100595973249.csv
0,0,1,0,1,8,0,5,14,78,0,3,3,11,1,0,0,0,cs11096230979137248831.csv
0,0,0,0,0,4,3,6,14,103,3,10,1,11,0,2,2,2,cs10111329895401708225.csv
2,1,1,0,1,6,3,4,14,54,4,10,6,11,6,0,1,1,cs10923133561409293324.csv
1,1,0,1,0,2,3,6,14,74,2,0,0,1,4,2,0,1,cs1025370477613560877.csv
1,1,0,1,0,6,1,3,14,17,4,1,9,11,4,1,1,0,cs11324450859112276723.csv
2,1,1,0,0,1,2,6,14,69,0,7,3,11,4,2,0,2,cs11185629159100550613.csv
1,1,0,2,1,2,2,4,14,109,4,1,2,11,2,1,2,2,cs11231436847690135653.csv
1,1,0,2,1,3,3,4,14,100,2,0,6,11,3,2,0,0,cs10305568324804010183.csv
0,0,1,2,0,12,0,3,14,69,4,0,7,11,3,0,2,0,cs10615162034011416624.csv
1,1,0,1,1,12,0,0,14,81,2,9,4,11,0,2,1,1,cs11019186925855546372.csv
0,1,0,2,1,4,0,3,14,79,1,2,9,1,4,2,1,0,cs10522241025485988237.csv
2,1,1,1,1,6,0,6,14,87,2,8,6,11,5,0,0,0,cs10235999692540218730.csv
1,1,0,2,1,11,1,4,14,14,1,6,3,11,5,2,0,1,cs10429575757094353920.csv
2,0,1,1,0,8,2,2,7,30,1,1,8,11,4,2,0,1,cs11460815051314516604.csv
0,0,1,2,1,7,0,1,14,68,0,2,5,11,2,0,2,1,cs11370651996261376785.csv
2,1,1,2,1,4,2,4,14,30,0,1,0,11,6,2,1,1,cs10784379612314191593.csv
1,0,0,1,0,2,1,4,14,109,2,10,7,11,2,2,2,1,cs10054793373727171177.csv
2,0,1,2,1,1,0,0,14,91,2,0,5,11,0,0,1,1,cs11016131489305893776.csv
2,1,0,0,0,2,0,5,14,84,4,7,8,1,0,2,0,1,cs1130494815867445409.csv
2,1,1,1,1,11,1,2,14,108,1,2,2,1,1,2,1,1,cs10784718076894768552.csv
1,0,0,0,1,0,1,3,14,60,4,9,5,11,6,2,0,2,cs11246421262476444801.csv
1,0,1,0,0,12,2,6,14,50,3,1,4,11,2,0,1,1,cs11054593781690179337.csv
2,0,1,1,0,12,0,5,14,13,2,8,8,11,4,2,1,2,cs11067864609130127603.csv
2,1,0,2,0,1,2,3,14,38,3,5,1,11,2,2,2,2,cs10840545567931680527.csv
1,1,0,2,0,12,1,4,14,80,1,1,0,11,5,1,2,0,cs10701293836498467391.csv
0,1,0,2,0,4,0,1,7,41,4,8,8,11,5,1,1,0,cs10711633919389792216.csv
0,1,0,2,1,12,1,3,6,102,2,2,5,11,6,1,1,1,cs11242365915872755217.csv
0,1,0,1,1,0,2,3,14,107,0,8,5,1,1,1,1,0,cs10091279651247871802.csv
1,0,0,0,0,9,2,0,14,17,4,10,4,11,0,1,2,0,cs10776855715663484901.csv
0,1,0,2,1,12,1,3,14,91,3,1,6,11,5,2,1,2,cs10011744359495728066.csv
1,1,0,1,1,2,0,5,14,69,0,6,8,11,3,0,1,1,cs10780039359115683337.csv
1,1,0,2,0,7,2,2,7,24,1,4,2,11,5,1,1,1,cs11116433744309730417.csv
1,1,1,1,1,10,1,4,1,45,0,2,2,11,0,1,2,0,cs11379995222939827650.csv
0,0,0,1,0,10,3,4,14,42,4,4,1,11,4,1,0,2,cs11086803734815282733.csv
1,0,1,0,0,5,2,0,14,2,3,9,7,11,5,2,1,1,cs11041729150676152358.csv
1,0,0,0,0,6,1,5,14,101,2,4,4,11,1,0,1,0,cs10724397231394985310.csv
0,1,1,0,1,8,0,4,14,80,0,9,7,11,0,0,0,2,cs11055474831886419345.csv
1,0,1,0,1,11,2,1,14,1,2,4,3,11,6,0,2,0,cs11023399568780301987.csv
0,0,0,0,1,1,2,6,14,78,4,0,0,11,6,2,1,1,cs10060139404301092434.csv
1,0,1,0,0,9,0,3,14,24,1,5,9,11,2,1,0,1,cs10895257507285651986.csv
0,0,0,0,0,6,1,0,14,27,2,3,0,11,5,2,0,1,cs11086176334821341359.csv
2,1,1,0,1,0,0,1,14,107,2,3,5,11,1,2,0,0,cs10210617697646870192.csv
1,1,1,2,0,9,3,3,14,94,1,9,8,11,0,0,1,1,cs10299862774951970441.csv
0,1,0,2,0,1,0,1,14,23,2,9,1,11,2,1,0,1,cs10663539150895367506.csv
1,0,1,0,0,10,3,1,14,93,1,6,2,11,6,1,1,1,cs10401873673056351545.csv
1,1,0,1,1,12,0,1,14,77,4,1,4,1,2,2,2,1,cs10014358672969446118.csv
0,1,1,2,1,5,0,4,7,0,0,7,7,11,6,0,2,1,cs10261438145704901420.csv
0,0,1,1,1,8,0,3,14,88,0,6,8,11,1,0,0,1,cs10930237130453895914.csv
2,0,1,1,1,5,2,3,6,21,1,8,8,11,6,0,1,1,cs10819649742447744911.csv
0,1,1,0,0,8,1,6,14,61,1,1,8,11,5,2,0,1,cs11083616407594764335.csv
1,0,1,1,1,6,3,3,14,38,0,0,2,11,3,0,2,1,cs1109807898042869944.csv
2,0,0,0,0,13,0,0,14,72,0,9,7,11,6,0,0,0,cs11026111668162928371.csv
2,1,1,2,1,13,0,2,14,3,0,2,6,11,5,0,0,2,cs10104655757330142919.csv
1,0,0,1,1,5,3,3,7,99,1,6,4,11,4,2,1,0,cs10537932573280865610.csv
2,0,1,0,0,9,0,1,14,48,3,6,0,11,0,0,0,2,cs1077733089015448286.csv
0,0,1,2,1,6,2,5,14,106,2,1,2,11,6,2,1,0,cs10719544291521940821.csv
0,0,1,1,1,11,2,3,14,104,1,3,2,11,6,1,2,1,cs11478597095519225328.csv
2,0,0,0,0,0,2,5,14,10,2,0,9,11,1,1,1,0,cs11371496047779617821.csv
0,1,0,2,0,5,2,4,14,37,0,0,8,11,4,1,0,0,cs11042072513939045645.csv
0,0,1,0,1,2,0,5,14,96,0,1,9,11,5,2,1,0,cs10101455763334595971.csv
0,1,0,0,1,1,0,2,14,105,4,6,2,11,0,2,0,0,cs10842913543621901259.csv
0,1,1,0,1,5,2,2,14,34,2,2,3,11,3,0,2,0,cs11345711925712806723.csv
0,0,1,1,1,0,1,2,14,71,0,7,5,11,3,0,2,0,cs11104447364707734429.csv
2,0,1,1,1,1,2,5,14,15,3,7,9,11,0,1,2,2,cs10664700477898447521.csv
0,1,1,2,1,0,0,4,7,13,2,7,7,11,6,0,0,2,cs10732900636910337183.csv
1,0,1,2,0,10,1,3,14,15,3,8,6,11,5,2,2,0,cs11050244369933708654.csv
0,1,0,2,0,2,3,6,14,71,4,2,2,11,5,2,0,2,cs11065336523107170747.csv
0,1,1,2,0,11,1,2,6,14,1,2,5,11,3,0,0,0,cs10661308442887736680.csv
2,1,1,0,0,0,1,2,14,49,4,10,0,11,0,1,1,1,cs10991355428558730732.csv
0,0,1,1,0,5,2,3,14,11,3,1,3,11,0,0,0,2,cs11257979982783494813.csv
0,1,0,1,0,7,1,0,14,92,4,9,1,1,2,1,2,0,cs10114938946564526318.csv
2,1,1,2,1,9,1,4,14,22,4,4,2,11,2,0,2,1,cs11275028069019857782.csv
1,0,1,2,1,8,3,6,14,70,4,10,9,11,1,0,0,1,cs11138602779029317623.csv
1,0,0,2,1,3,1,6,14,97,3,9,3,11,4,0,2,2,cs10583343273236968686.csv
1,1,0,1,1,4,3,1,14,82,0,4,3,11,5,2,0,1,cs11094405028491056019.csv
0,1,0,1,0,3,0,3,14,49,2,10,7,11,2,2,1,2,cs11331526161561073386.csv
1,0,1,1,1,1,1,4,7,54,4,6,0,11,5,2,2,2,cs10555259050840974716.csv
0,1,1,0,1,13,2,2,14,107,2,4,2,11,5,1,1,0,cs10503888164666301498.csv
0,0,0,0,1,5,0,5,14,57,2,2,3,11,1,2,2,0,cs10540246394928471665.csv
0,0,1,0,1,1,0,1,14,20,2,9,0,11,3,1,0,0,cs11041510572223159015.csv
0,0,0,1,1,9,1,6,14,107,2,5,9,11,4,1,1,2,cs11067809542493675201.csv
2,1,1,1,0,1,1,0,14,105,0,9,3,1,5,2,0,0,cs11110325622391306106.csv
2,1,1,0,0,11,1,5,6,50,4,0,8,11,3,2,1,1,cs10409917555783582159.csv
2,1,1,1,1,0,3,2,14,101,3,1,4,11,4,2,2,0,cs10530454840814263198.csv
1,1,1,1,0,8,1,5,14,106,2,8,9,11,5,1,2,2,cs10933737910783360934.csv
0,0,0,1,1,7,2,5,14,69,0,5,7,11,4,2,0,0,cs10689765238598054178.csv
1,0,0,2,1,4,3,4,14,14,3,4,3,11,0,0,0,0,cs10744618212249160024.csv
0,1,0,0,0,2,0,0,14,61,0,2,4,11,0,0,2,2,cs10131410932344601477.csv
1,1,1,1,1,9,0,3,1,63,2,5,9,11,4,2,1,2,cs11373187084621154811.csv
0,1,0,1,1,1,0,6,7,96,2,6,8,11,0,1,0,0,cs10328326932448885490.csv
0,1,1,1,0,6,0,0,14,59,0,2,4,11,6,1,1,0,cs1082225720381335066.csv
1,1,0,1,1,8,3,4,14,29,3,9,9,11,5,1,1,0,cs11474966701909033196.csv
2,1,0,0,1,8,3,1,14,76,2,1,2,11,3,2,1,0,cs11362591918356737897.csv
2,0,0,2,0,10,3,0,14,40,4,6,9,11,2,0,1,2,cs10793874267119987553.csv
1,0,1,0,1,4,3,5,14,36,1,10,9,11,2,1,2,2,cs11268459356179945181.csv
1,0,0,0,0,7,0,4,14,20,3,6,0,11,6,0,0,1,cs1016621970441992561.csv
0,1,1,0,0,5,1,0,14,78,3,6,7,11,4,0,2,0,cs10949415064111801071.csv
1,0,0,0,1,13,0,1,14,44,3,4,1,11,6,2,1,2,cs10717108742091193711.csv
2,0,0,1,1,11,0,3,14,77,3,6,4,11,3,2,2,2,cs10406907043069045903.csv
1,0,0,1,1,1,2,5,1,109,0,9,5,11,6,1,2,2,cs10454565539717704668.csv
0,0,0,2,1,0,3,3,14,57,4,4,1,11,6,0,1,1,cs1013718780621881811.csv
0,0,1,0,1,4,0,6,7,24,0,1,7,11,6,1,2,1,cs11438006252317357488.csv
1,0,0,1,0,10,2,2,14,89,3,9,6,11,2,1,0,1,cs10329167680748101254.csv
2,1,0,0,0,8,2,3,14,33,2,3,8,11,1,0,2,1,cs10662578561582240894.csv
1,0,1,0,0,0,1,0,14,56,4,5,5,11,1,1,2,1,cs10902512333747456848.csv
0,1,1,2,1,11,1,2,14,7,1,3,5,11,3,2,2,0,cs11069051249554628026.csv
1,1,1,2,1,1,3,1,7,86,0,10,7,11,1,2,1,1,cs10031554512934550634.csv
1,1,1,0,1,4,1,2,14,95,4,8,2,11,2,1,0,0,cs10476407048103608773.csv
2,1,0,1,1,9,0,3,14,41,2,1,0,11,4,1,2,0,cs10652874715621534026.csv
2,1,1,0,1,6,2,6,7,12,0,1,9,11,6,2,1,0,cs10205469912002319202.csv
2,0,1,1,1,11,0,0,14,53,2,7,3,11,5,1,1,2,cs10692540549210383832.csv
2,0,0,1,0,8,1,2,14,72,1,8,6,11,6,1,0,0,cs10495409797209283630.csv
2,0,1,1,1,0,2,4,14,103,4,7,6,11,1,1,0,2,cs1103254827057473669.csv
0,1,0,2,0,5,3,2,6,73,4,0,1,11,2,2,1,1,cs1090976652812055520.csv
0,0,1,1,0,9,3,6,14,41,4,6,0,11,4,1,2,2,cs10891993333739948400.csv
0,1,0,1,1,7,0,6,14,27,3,6,0,11,0,0,2,2,cs10054204858811864838.csv
0,0,0,1,1,5,0,2,14,81,0,9,0,11,2,1,2,0,cs11188840698086204219.csv
0,1,1,2,1,2,0,6,14,63,1,0,4,11,6,0,0,1,cs10611999323120315835.csv
1,1,1,0,1,4,0,3,14,45,4,1,4,11,5,0,2,2,cs11307115006584214620.csv
0,1,0,1,0,2,3,6,1,54,1,3,9,11,1,2,0,1,cs10750128415078295893.csv
0,0,0,2,0,2,3,6,14,88,3,6,9,11,2,2,2,0,cs11498542177707458348.csv
1,1,1,1,0,11,3,3,14,104,0,3,3,11,5,2,0,2,cs10633805793769864702.csv
0,1,0,2,1,9,1,1,14,66,3,10,7,11,2,2,2,0,cs11020863957752127653.csv
1,0,0,2,0,12,1,1,14,76,4,7,1,1,1,2,1,2,cs11056757845471311298.csv
0,0,1,1,1,7,0,1,14,75,2,7,9,11,5,0,2,1,cs10136686371301096820.csv
2,1,1,0,0,11,3,4,14,31,0,2,2,11,3,1,0,2,cs10621223049286814821.csv
0,1,1,1,0,12,0,6,14,28,1,3,1,11,1,0,0,2,cs1073203201369075591.csv
1,1,0,1,0,1,3,6,14,43,4,8,6,11,6,1,1,0,cs11301660362944411136.csv
1,1,1,2,1,8,2,6,14,4,0,5,7,11,0,2,1,2,cs11226092973660885222.csv
0,1,0,1,1,10,0,1,14,72,3,7,7,11,5,2,0,0,cs10826538958554612329.csv
1,1,0,1,1,8,0,5,14,63,0,5,7,11,5,0,1,1,cs10197278908374462695.csv
2,0,1,0,0,5,3,4,14,41,3,6,1,11,1,2,1,1,cs10229859342684078069.csv
1,1,0,0,0,1,1,6,14,5,2,6,5,11,2,1,2,1,cs10110716267118343112.csv
0,1,0,2,0,2,1,2,14,63,3,5,4,11,5,1,2,1,cs10685887893157430383.csv
2,0,0,1,1,5,0,5,14,91,1,3,1,11,0,0,2,0,cs11292606368100334883.csv
2,1,1,1,1,9,3,2,14,10,0,5,2,1,0,1,2,0,cs11092489068658820288.csv
2,1,1,0,0,3,2,2,1,29,4,8,3,1,0,2,0,1,cs11077536639248255998.csv
1,0,0,2,0,0,0,1,14,15,4,6,1,11,5,0,2,1,cs10370381197099993904.csv
2,0,1,2,1,13,0,0,14,22,0,7,7,11,4,2,1,1,cs10401650210423844553.csv
1,1,0,0,0,11,1,5,14,85,1,3,8,11,3,2,1,0,cs10064867048711884467.csv
1,0,1,2,1,12,0,0,14,6,0,9,1,1,5,2,2,0,cs10837554833871598780.csv
2,0,1,2,0,4,3,3,1,84,3,2,5,11,0,1,1,0,cs10408654375514568593.csv
0,0,0,2,0,6,1,4,14,55,1,8,2,11,0,0,1,1,cs10272603987393211546.csv
0,1,1,2,0,13,3,1,14,15,3,4,2,11,5,2,1,2,cs10457652089072942886.csv
0,1,0,2,1,6,2,0,14,57,0,1,8,11,5,2,1,2,cs10119502798288794201.csv
2,1,0,2,0,0,2,6,14,10,3,2,8,11,6,1,0,1,cs11138291360781717539.csv
2,1,1,2,1,8,2,5,14,68,0,7,6,11,3,1,2,0,cs11123531913599852140.csv
1,0,0,1,0,7,0,3,14,100,4,4,4,11,1,2,0,1,cs10727871930428470583.csv
2,0,0,1,0,7,3,4,14,92,4,5,4,1,0,0,0,0,cs10129328696634020378.csv
0,1,0,0,1,9,0,6,14,38,3,4,9,11,0,2,0,1,cs10727395923995064317.csv
0,0,0,1,1,10,1,3,14,15,4,8,5,11,6,2,2,0,cs10430651603908138972.csv
0,0,0,1,1,7,2,3,6,63,2,8,6,11,6,0,0,0,cs11322626837222546849.csv
1,0,0,0,1,8,1,6,14,26,2,4,7,11,0,2,0,1,cs10548562138624218415.csv
0,1,0,1,1,12,0,3,14,45,1,0,1,11,6,2,1,2,cs10321800737649479180.csv
2,0,0,0,0,6,3,6,14,53,0,5,4,11,4,0,1,1,cs10060415508852673959.csv
1,1,1,0,0,12,2,1,6,20,2,3,2,11,1,0,1,1,cs10808340584314654787.csv
2,0,0,0,1,11,1,3,14,8,1,10,8,11,0,0,0,2,cs10316449945889010769.csv
0,1,1,0,0,1,0,3,14,57,0,10,9,11,5,0,0,2,cs10443675165205937790.csv
0,0,0,2,0,12,2,3,14,110,3,4,6,11,3,1,0,0,cs1034248944457951599.csv
1,0,0,0,0,2,2,5,14,6,2,8,3,11,3,0,2,0,cs11242526111567077236.csv
0,0,0,0,0,11,1,2,14,37,1,3,7,11,5,0,1,2,cs10829180091513066427.csv
1,1,1,1,1,3,3,6,1,83,0,3,5,11,1,2,0,1,cs10952302792410623270.csv
2,0,0,1,1,6,1,0,14,26,2,1,8,11,3,2,2,1,cs10870487738789332735.csv
1,1,0,1,1,0,3,5,14,80,4,5,8,11,1,2,2,2,cs1012391045427749504.csv
2,0,1,1,1,1,2,6,14,93,3,8,7,11,3,1,0,2,cs1058360714421529261.csv
2,1,0,2,0,11,2,0,14,54,1,1,3,11,5,1,2,2,cs10660697448386914669.csv
0,0,0,0,1,5,3,5,14,103,4,5,9,11,1,2,1,1,cs10547851249863560335.csv
0,0,0,0,0,3,1,6,14,58,4,1,4,11,4,1,0,0,cs11365689327704398572.csv
0,0,0,2,1,13,1,4,14,107,0,10,3,11,6,1,1,0,cs10511424994724799606.csv
1,1,1,1,1,6,3,4,14,72,1,10,1,11,3,0,2,1,cs11334163946919870832.csv
1,1,1,2,1,12,1,4,14,39,0,5,5,1,6,0,2,2,cs11074823087352497885.csv
2,1,1,2,0,6,0,4,14,10,2,0,5,11,5,2,1,0,cs10928153036734666240.csv
1,1,1,2,1,12,0,1,14,78,1,8,8,11,1,2,1,0,cs11499191039966685427.csv
2,1,0,1,0,0,2,2,14,80,3,4,0,11,6,2,2,0,cs11477874618578906588.csv
1,1,1,2,0,2,2,6,14,80,3,5,2,11,1,0,0,0,cs11087718954299222861.csv
1,0,1,0,0,13,1,2,7,58,3,3,4,11,6,2,0,2,cs11401112855017520175.csv
1,0,1,0,1,9,1,0,14,14,4,5,6,11,4,2,1,0,cs10640972294822451786.csv
0,1,1,1,1,1,2,3,1,102,2,0,5,11,5,1,0,2,cs11269904937339585406.csv
0,1,0,2,0,2,2,1,14,24,2,2,1,11,4,0,2,2,cs10945112026689167121.csv
1,0,0,0,0,4,3,5,14,73,3,7,5,11,4,2,2,2,cs11171207964296302868.csv
2,1,1,2,1,11,3,0,7,81,3,3,1,11,1,1,1,0,cs10457104595641452225.csv
2,0,0,1,1,9,2,2,14,90,2,6,4,11,4,2,1,1,cs1040102817969818654.csv
1,0,0,1,1,3,2,6,14,100,2,2,7,11,2,2,2,2,cs11115084954668785184.csv
2,1,0,1,0,1,2,1,14,17,3,5,2,11,3,1,2,2,cs10097409360448363042.csv
2,1,1,0,1,2,3,2,7,64,2,2,8,11,2,0,2,1,cs10138176800782626918.csv
2,0,1,2,1,5,0,0,14,8,2,4,6,11,0,2,0,1,cs11282075706041499679.csv
2,0,0,2,1,8,0,6,14,82,4,5,5,11,5,2,0,1,cs11049359055283405668.csv
2,0,1,1,0,5,1,0,1,80,1,3,4,11,4,0,2,1,cs10129469864435023445.csv
1,0,0,2,1,5,3,2,14,37,4,7,9,11,4,0,2,0,cs11009471578084467902.csv
1,1,1,2,0,2,0,5,1,64,0,9,4,11,4,0,1,1,cs10383528767473500635.csv
1,0,1,2,1,3,2,4,14,54,4,1,6,11,1,2,2,0,cs10893021272211093755.csv
2,1,0,2,1,11,1,6,14,65,2,10,3,1,6,1,1,1,cs11097849512876782350.csv
0,0,1,1,0,13,1,4,1,98,3,5,7,11,2,2,1,0,cs11418384859689710082.csv
2,1,0,2,0,2,2,1,14,28,0,9,4,11,6,0,1,2,cs10737334397206330385.csv
2,0,0,2,0,12,1,6,7,37,2,6,2,11,6,1,0,0,cs10317102090596654673.csv
1,0,1,0,0,13,0,6,14,29,1,5,0,11,4,0,1,0,cs10577930694279325780.csv
1,0,0,1,0,4,2,6,14,108,3,5,4,11,4,2,0,0,cs10749396927890803496.csv
0,0,1,2,0,13,2,3,14,62,3,6,2,11,4,1,0,1,cs10515359770764579780.csv
1,1,1,1,0,4,2,1,14,44,2,8,5,11,3,0,1,0,cs10608065885967339378.csv
0,0,0,1,0,1,0,5,6,21,3,5,7,11,0,0,0,1,cs11108489450932328279.csv
2,1,1,1,1,7,3,6,14,92,3,4,6,11,5,2,0,2,cs11393888861160319826.csv
0,1,0,2,1,8,0,1,14,21,2,9,5,11,2,2,2,0,cs1095574665191201774.csv
2,0,1,0,1,9,0,5,14,91,2,2,0,1,4,1,2,2,cs10096121073495427689.csv
1,1,0,2,0,13,2,3,7,110,4,2,7,11,5,1,0,2,cs10673913097377779979.csv
1,1,1,2,1,6,0,3,14,4,3,8,5,11,4,2,2,2,cs10101706635881017731.csv
1,1,1,0,1,9,2,6,14,41,2,6,0,11,2,0,1,0,cs10188651804540743.csv
0,1,0,1,1,4,0,2,14,107,0,9,0,11,2,0,0,0,cs11236533274576845085.csv
2,1,1,1,0,6,3,0,14,44,4,2,9,11,0,2,0,2,cs10504725580367314862.csv
2,1,1,2,1,8,2,3,14,21,4,0,4,11,5,1,0,1,cs11066338245736661923.csv
2,0,0,0,0,6,2,4,14,69,1,5,1,11,3,0,0,0,cs10996351263904542292.csv
0,1,0,2,1,13,0,3,1,21,4,9,1,11,1,2,2,0,cs10424310834515837057.csv
2,1,1,2,1,7,1,4,1,64,4,10,6,11,1,2,0,2,cs11302087196200905099.csv
0,0,1,0,1,0,0,4,7,20,3,3,0,11,5,2,1,0,cs10152741426283804566.csv
1,0,1,1,1,10,3,5,14,83,4,1,2,11,6,1,1,2,cs11088237921038308142.csv
0,1,0,1,0,9,0,3,7,46,4,4,8,11,1,1,1,1,cs10213515036980331108.csv
1,0,0,2,0,2,0,2,14,61,4,1,4,11,5,1,1,0,cs10074528822893979369.csv
1,1,0,2,0,1,1,6,14,101,2,7,9,11,3,1,1,2,cs11213184986500694201.csv
1,1,1,2,0,3,3,0,14,0,2,4,8,11,5,0,2,2,cs11330534827810136834.csv
0,0,0,2,0,12,2,3,14,38,2,1,6,11,3,2,2,1,cs1121755273776604512.csv
2,0,0,0,1,1,0,5,14,8,0,3,8,11,2,2,1,0,cs10894062724829287235.csv
2,0,1,1,1,6,2,1,1,42,3,5,4,11,1,0,2,0,cs11121149623952222344.csv
1,1,0,1,1,2,2,3,14,26,0,6,1,11,3,0,2,1,cs10780745614187508962.csv
2,1,1,2,1,6,1,1,1,41,1,3,3,11,3,1,0,1,cs11499277167058022577.csv
2,1,1,1,1,2,1,4,14,11,0,9,7,11,4,0,0,2,cs10844166942491218689.csv
1,0,1,2,0,8,0,6,14,14,2,7,2,11,0,1,1,0,cs1011371977583894374.csv
2,1,1,1,0,0,2,4,14,70,0,7,8,11,0,0,2,0,cs10833760880637874483.csv
1,1,0,2,0,9,3,3,14,26,4,7,6,11,0,1,0,1,cs11442142239286478404.csv
1,0,1,2,1,9,0,4,14,90,2,3,6,11,5,1,1,2,cs1030962262176862983.csv
2,1,0,2,1,4,2,4,6,38,4,0,0,11,3,0,0,1,cs10246547614280480772.csv
0,1,0,0,1,11,2,4,14,9,3,0,2,11,0,1,0,2,cs10426695514913314374.csv
2,1,0,2,1,0,3,5,14,37,2,0,3,11,4,0,1,2,cs1017297194721073217.csv
0,0,0,2,1,8,2,4,1,105,4,2,0,11,2,0,1,0,cs11262999299532741970.csv
0,1,0,0,1,3,0,0,14,76,1,7,2,11,4,0,2,2,cs1126890217093382376.csv
2,0,0,1,1,3,2,4,14,28,0,4,0,11,5,0,1,0,cs10918843984329120509.csv
2,0,0,1,0,8,0,3,14,62,2,8,6,11,6,0,1,2,cs10482383848225144714.csv
2,0,0,0,0,8,1,5,14,92,0,5,2,11,0,0,1,2,cs10307480173431219959.csv
2,1,0,2,1,12,2,4,14,35,2,3,2,11,4,0,2,2,cs10143203493080579201.csv
1,0,1,2,0,5,2,3,14,87,3,2,1,11,1,1,1,0,cs11127058660950110377.csv
2,1,1,2,0,7,3,0,14,92,4,9,7,11,2,1,0,1,cs10031287808171233973.csv
0,1,0,1,0,7,3,0,14,95,2,7,9,11,5,1,0,2,cs10848471859843996976.csv
1,1,1,0,1,11,3,4,1,85,1,0,3,11,2,2,0,0,cs10876453869830453277.csv
1,1,1,1,1,10,2,2,14,14,3,0,3,11,1,1,2,2,cs10942384947522759529.csv
0,1,1,1,0,2,1,2,14,3,1,5,6,11,4,2,2,2,cs11380859404614899092.csv
0,0,0,1,0,9,1,5,14,72,3,2,5,11,3,2,2,0,cs11105458764695350717.csv
2,1,1,1,0,6,1,6,14,51,4,3,5,11,6,0,1,1,cs10346340066603622458.csv
1,0,0,0,0,5,0,2,14,102,2,9,8,11,6,1,0,0,cs11482781216307541112.csv
2,1,0,2,0,10,2,2,14,47,4,8,6,11,4,2,1,0,cs10623280124833208380.csv
1,0,0,1,0,1,1,5,7,42,1,8,0,11,4,2,2,0,cs1105627656183689975.csv
2,1,1,1,0,0,0,2,14,60,1,1,4,11,3,2,1,2,cs10281989328492399504.csv
1,1,0,2,1,3,1,1,14,45,0,6,5,11,0,1,1,2,cs11289008285686246921.csv
1,0,0,1,1,12,0,1,14,59,2,6,4,11,0,1,1,1,cs10602392680126355029.csv
2,0,1,2,0,13,1,0,14,88,0,3,0,11,4,0,2,1,cs10693686293670521846.csv
2,0,1,0,1,7,0,3,14,101,2,10,8,11,2,1,1,2,cs1054089678732803611.csv
0,0,1,0,1,13,0,2,14,47,4,10,0,11,4,2,1,0,cs10836824168522662069.csv
1,1,1,1,1,8,3,3,14,11,1,0,5,11,2,1,0,2,cs10660154324844102348.csv
0,1,0,2,1,5,0,5,14,50,4,6,6,11,0,2,1,0,cs10831432122765075614.csv
0,0,0,1,0,4,2,4,14,82,0,4,8,11,2,1,1,0,cs11343719251216944788.csv
0,1,1,0,0,5,0,1,14,102,1,7,9,11,5,1,1,0,cs10446775543970675306.csv
1,1,1,0,0,1,3,3,14,23,4,6,4,11,4,2,0,2,cs11344161567926813406.csv
0,0,1,0,1,13,3,1,7,77,3,10,3,11,4,0,2,0,cs10485287302316634639.csv
2,1,0,1,1,2,1,0,14,38,3,5,1,11,6,1,0,2,cs11172649277136586935.csv
1,0,1,1,0,2,2,6,14,57,3,9,8,11,3,1,2,0,cs11357905410422520891.csv
2,1,0,2,0,8,1,2,14,99,1,2,2,11,2,0,1,0,cs11020423960367252950.csv
0,0,0,0,1,5,2,4,7,18,2,9,6,11,5,2,0,1,cs11221941617409717231.csv
1,1,0,2,1,11,0,6,14,19,1,3,9,1,2,0,0,1,cs10222979414112514457.csv
1,0,0,2,1,9,0,2,14,42,1,2,6,11,3,0,0,2,cs10344379304004958894.csv
1,0,1,1,0,12,3,6,14,47,2,7,2,11,5,0,1,2,cs1018475433907436448.csv
1,1,1,2,1,1,2,0,14,54,0,9,8,11,4,2,2,0,cs10417717661946127156.csv
2,0,1,1,1,2,2,3,14,54,3,7,8,11,3,2,1,2,cs10837259892456500466.csv
2,0,1,0,0,4,3,4,14,56,4,2,5,11,0,2,1,1,cs11226866211118352735.csv
0,0,0,1,0,0,2,0,14,106,1,0,9,11,2,1,1,2,cs10453369011609498245.csv
2,0,0,2,0,6,2,6,14,54,1,6,2,11,0,0,1,1,cs1129818609098537030.csv
2,0,0,2,1,5,3,2,14,51,3,5,1,11,5,2,0,1,cs10417129835653560357.csv
0,0,1,2,1,0,0,1,14,53,1,3,4,11,0,1,0,1,cs10131818040220742543.csv
0,1,0,2,0,13,1,2,14,54,0,3,0,11,2,1,0,1,cs10082586159467000735.csv
2,1,0,0,1,3,3,2,14,20,3,8,3,11,5,2,2,1,cs10649506849332049103.csv
1,0,0,1,0,8,3,6,14,77,2,3,4,1,3,2,1,2,cs11491793072939244878.csv
1,1,0,1,0,11,3,6,14,43,3,9,4,11,3,2,1,2,cs10777767702549825540.csv
1,0,1,0,0,0,2,5,14,1,2,9,9,11,3,0,0,1,cs1125541192087203122.csv
